timestamp,high,low,humidity,pressure
1572220800,82.26,69.53,0.92,1015.0
1572307200,86.84,75.14,0.86,1017.7
1572393600,89.23,73.35,0.84,1018.8
1572480000,89.15,71.87,0.85,1018.3
1572566400,88.35,53.29,0.84,1016.7
1572652800,67.47,58.9,0.69,1021.3
1572739200,66.54,46.89,0.77,1020.2
1572825600,77.07,60.29,0.66,1020.4
1572912000,81.57,67.8,0.74,1019.9
1572998400,84.17,68.89,0.78,1020.6
1573084800,82.64,66.55,0.76,1022.9
