timestamp,high,low,humidity,pressure
1571788800,87.3,54.54,0.89,1015.45
1571875200,77.3,61.02,0.61,1019.73
1571961600,84.64,71.01,0.8,1020.36
1572048000,87.74,71.07,0.82,1019.0
1572134400,86.95,72.41,0.86,1014.29
1572220800,84.25,69.8,0.92,1014.13
1572307200,87.72,72.75,0.85,1016.62
1572393600,88.16,72.22,0.84,1017.97
1572480000,87.09,71.0,0.82,1018.28
1572566400,88.55,71.06,0.79,1017.83
1572652800,84.5,66.6,0.72,1017.62
