timestamp,high,low,humidity,pressure
1574841600,57.24,37.04,0.77,1003.1
1574928000,39.55,34.11,0.69,1028.1
1575014400,38.73,34.03,0.74,1028.5
1575100800,40.88,38.24,0.76,1015.7
1575187200,46.92,35.16,0.85,997.0
1575273600,36.63,28.01,0.83,1010.2
1575360000,37.54,33.53,0.79,1010.1
1575446400,37.55,28.73,0.79,1005.4
