timestamp,high,low,humidity,pressure
1571788800,87.28,54.56,0.89,1015.47
1571875200,77.34,61.01,0.61,1019.73
1571961600,84.65,71.0,0.8,1020.34
1572048000,87.75,71.05,0.82,1018.99
1572134400,87.35,73.23,0.84,1014.59
1572220800,82.42,69.43,0.92,1014.98
1572307200,86.96,75.04,0.86,1017.74
1572393600,87.62,72.31,0.84,1018.64
1572480000,88.52,71.91,0.81,1018.49
1572566400,88.78,64.86,0.77,1017.27
1572652800,71.73,60.62,0.74,1019.25
